Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR12873182_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.002277022565293622)	(39.0, 0.002277022565293622)	(40.0, 0.0)	(41.0, 0.001138511282646811)	(42.0, 0.004554045130587244)	(43.0, 0.001138511282646811)	(44.0, 0.05578705284969374)	(45.0, 0.05351003028440012)	(46.0, 0.06717216567616185)	(47.0, 0.2060705421590728)	(48.0, 1.0531229364483004)	(49.0, 1.9434387594781066)	(50.0, 2.9977002072090535)	(51.0, 6.1081130314001415)	(52.0, 8.664070860942232)	(53.0, 9.695562083020242)	(54.0, 9.282282487419451)	(55.0, 9.572602864494387)	(56.0, 14.20634378486691)	(57.0, 14.067445408383996)	(58.0, 7.764646947651251)	(59.0, 7.818156977935652)	(60.0, 3.4804289910513013)	(61.0, 0.9461028758794999)	(62.0, 0.5430698818225289)	(63.0, 0.7149850855021973)	(64.0, 0.596579912106929)	(65.0, 0.12751326365644283)	(66.0, 0.015939157957055354)	(67.0, 0.005692556413234055)	(68.0, 0.002277022565293622)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873182_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.003454390530364093)	(40.0, 0.009211708080970915)	(41.0, 0.0011514635101213643)	(42.0, 0.0011514635101213643)	(43.0, 0.00806024457084955)	(44.0, 0.011514635101213642)	(45.0, 0.04375561338461184)	(46.0, 0.0840568362388596)	(47.0, 0.31780392879349656)	(48.0, 0.6240932224857794)	(49.0, 1.5682933007852982)	(50.0, 2.5493402114087007)	(51.0, 5.261036777744513)	(52.0, 8.304354834995278)	(53.0, 11.047140916104368)	(54.0, 17.144140202196994)	(55.0, 21.67514911452456)	(56.0, 11.930313428367455)	(57.0, 8.207631900145085)	(58.0, 5.373880201736407)	(59.0, 2.629942657117196)	(60.0, 1.059346429311655)	(61.0, 1.264306934113258)	(62.0, 0.5676715104898326)	(63.0, 0.173870990028326)	(64.0, 0.04260414987449048)	(65.0, 0.034543905303640925)	(66.0, 0.039149759344126386)	(67.0, 0.014969025631577735)	(68.0, 0.005757317550606821)	(69.0, 0.0023029270202427287)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873183_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.007429641296918185)	(45.0, 0.01485928259383637)	(46.0, 0.054979345597194564)	(47.0, 0.14413504116021278)	(48.0, 0.30610122143302926)	(49.0, 0.8573806056643586)	(50.0, 2.3997741389045735)	(51.0, 8.15031650271925)	(52.0, 16.511634818270974)	(53.0, 16.832595322297838)	(54.0, 13.765639394930012)	(55.0, 12.826532734999555)	(56.0, 9.084965377871557)	(57.0, 6.193348985110999)	(58.0, 4.220036256649529)	(59.0, 4.723765936580582)	(60.0, 2.3002169455258703)	(61.0, 0.7786264079170258)	(62.0, 0.25706558887336917)	(63.0, 0.27638265624535646)	(64.0, 0.2407203780201492)	(65.0, 0.044577847781509104)	(66.0, 0.007429641296918185)	(67.0, 0.0014859282593836368)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873183_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.001498913287866297)	(42.0, 0.005995653151465188)	(43.0, 0.005995653151465188)	(44.0, 0.005995653151465188)	(45.0, 0.010492393015064078)	(46.0, 0.01948587274226186)	(47.0, 0.095930450423443)	(48.0, 0.16188263508956005)	(49.0, 0.6325414074795773)	(50.0, 0.9682979839616279)	(51.0, 2.967848309975268)	(52.0, 9.889829873341826)	(53.0, 16.116315671138427)	(54.0, 18.018436633440754)	(55.0, 19.12913137974968)	(56.0, 12.0257813085513)	(57.0, 9.320242823952634)	(58.0, 5.211721501911114)	(59.0, 2.732518923780259)	(60.0, 1.1241849658997227)	(61.0, 0.9488121112193659)	(62.0, 0.42269354717829577)	(63.0, 0.11541632316570487)	(64.0, 0.02548152589372705)	(65.0, 0.01648804616652927)	(66.0, 0.013490219590796671)	(67.0, 0.010492393015064078)	(68.0, 0.001498913287866297)	(69.0, 0.001498913287866297)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873184_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0025558778801548863)	(43.0, 0.0012779389400774431)	(44.0, 0.012779389400774431)	(45.0, 0.04217198502255562)	(46.0, 0.047283740782865395)	(47.0, 0.17379969585053226)	(48.0, 0.8907234412339778)	(49.0, 1.560363445834558)	(50.0, 2.6581129953610816)	(51.0, 6.5200444722751145)	(52.0, 11.741702981431548)	(53.0, 14.366589564350615)	(54.0, 14.296302922646356)	(55.0, 12.257990313222834)	(56.0, 10.711684195729127)	(57.0, 9.553871516018965)	(58.0, 5.106644004549462)	(59.0, 4.844666521833587)	(60.0, 3.441489565628554)	(61.0, 1.018517335241722)	(62.0, 0.27347893317657285)	(63.0, 0.20319229147231346)	(64.0, 0.17124381797037738)	(65.0, 0.0651748859439496)	(66.0, 0.02939259562178119)	(67.0, 0.006389694700387216)	(68.0, 0.0025558778801548863)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873184_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0025580681469354345)	(41.0, 0.0012790340734677172)	(42.0, 0.0038371022204031517)	(43.0, 0.01406937480814489)	(44.0, 0.011511306661209454)	(45.0, 0.007674204440806303)	(46.0, 0.05116136293870869)	(47.0, 0.3696408472321703)	(48.0, 0.5704491967666019)	(49.0, 1.0833418602271565)	(50.0, 1.5399570244551315)	(51.0, 3.7155939834237186)	(52.0, 10.83086053412463)	(53.0, 16.63383812544766)	(54.0, 17.697994474572802)	(55.0, 17.33091169548757)	(56.0, 11.295149902793412)	(57.0, 7.817456257034687)	(58.0, 5.639261229919165)	(59.0, 3.1489818888775196)	(60.0, 0.9567174869538524)	(61.0, 0.5921927760155531)	(62.0, 0.4399877212728947)	(63.0, 0.126624373273304)	(64.0, 0.043487158497902384)	(65.0, 0.03837102220403152)	(66.0, 0.02302261332241891)	(67.0, 0.012790340734677172)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0012790340734677172)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873185_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.009854279836911669)	(46.0, 0.03325819444957688)	(47.0, 0.149045982533289)	(48.0, 0.3067144599238757)	(49.0, 1.5988569035389182)	(50.0, 5.2252318835224125)	(51.0, 13.160390722195533)	(52.0, 20.903391104048875)	(53.0, 20.59298128918616)	(54.0, 16.37042237906951)	(55.0, 8.547355973541258)	(56.0, 4.821206410209034)	(57.0, 3.1607602576894176)	(58.0, 2.1100476700787114)	(59.0, 1.6678368623973001)	(60.0, 0.6627003190323097)	(61.0, 0.35598585910843406)	(62.0, 0.09977458334873066)	(63.0, 0.12194671298178189)	(64.0, 0.08376137861374919)	(65.0, 0.01724498971459542)	(66.0, 0.0012317849796139586)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873185_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0012333649897014022)	(44.0, 0.0)	(45.0, 0.0024667299794028045)	(46.0, 0.011100284907312621)	(47.0, 0.06043488449536871)	(48.0, 0.14677043377446689)	(49.0, 0.309574612415052)	(50.0, 0.8645888577806831)	(51.0, 5.542742263718102)	(52.0, 18.71261362374968)	(53.0, 23.241529865933224)	(54.0, 21.490151580557235)	(55.0, 14.130662687008966)	(56.0, 6.888343467482332)	(57.0, 4.0392703412720925)	(58.0, 2.1596220969671553)	(59.0, 1.1963640400103603)	(60.0, 0.5648811652832423)	(61.0, 0.30094105748714217)	(62.0, 0.2035052233007314)	(63.0, 0.07770199435118834)	(64.0, 0.024667299794028045)	(65.0, 0.009866919917611218)	(66.0, 0.006166824948507011)	(67.0, 0.009866919917611218)	(68.0, 0.003700094969104207)	(69.0, 0.0012333649897014022)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873186_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0020370747606437154)	(45.0, 0.014259523324506009)	(46.0, 0.04481564473416174)	(47.0, 0.2780607048278672)	(48.0, 0.938072927276431)	(49.0, 1.8435526583825628)	(50.0, 4.110816866979018)	(51.0, 9.60480749643512)	(52.0, 21.424933795070277)	(53.0, 20.404359339987778)	(54.0, 12.972092075779182)	(55.0, 8.71256875127317)	(56.0, 6.338358117742922)	(57.0, 6.1570584640456305)	(58.0, 3.2481157058464043)	(59.0, 2.3894886942350784)	(60.0, 1.0134446934202486)	(61.0, 0.22305968629048686)	(62.0, 0.11305764921572621)	(63.0, 0.11102057445508251)	(64.0, 0.04685271949480546)	(65.0, 0.008148299042574862)	(66.0, 0.0010185373803218577)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873186_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.002038091938327338)	(44.0, 0.005095229845818345)	(45.0, 0.02038091938327338)	(46.0, 0.10292364288553056)	(47.0, 0.28023764152000896)	(48.0, 0.8519224302208273)	(49.0, 1.4511214600890645)	(50.0, 2.789128817600962)	(51.0, 6.995750578308588)	(52.0, 14.947366275692698)	(53.0, 22.21418308179882)	(54.0, 19.473968470717715)	(55.0, 12.721769879039243)	(56.0, 8.15746298315517)	(57.0, 4.187259887293516)	(58.0, 2.1756631441644334)	(59.0, 1.889311226829442)	(60.0, 1.1729219105073831)	(61.0, 0.3118280665640827)	(62.0, 0.14878071149789568)	(63.0, 0.06419989605731115)	(64.0, 0.023438057290764387)	(65.0, 0.00917141372247302)	(66.0, 0.002038091938327338)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.001019045969163669)	(71.0, 0.001019045969163669)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR12873187_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.001379995584014131)	(43.0, 0.0)	(44.0, 0.005519982336056524)	(45.0, 0.02345992492824023)	(46.0, 0.03587988518436741)	(47.0, 0.23459924928240228)	(48.0, 0.7824574961360125)	(49.0, 1.8464340914109076)	(50.0, 5.227423272245528)	(51.0, 10.941984985648045)	(52.0, 16.10730845661294)	(53.0, 17.445904173106648)	(54.0, 16.01346875689998)	(55.0, 10.697725767277545)	(56.0, 7.213236917641863)	(57.0, 6.1230404062707)	(58.0, 3.3533892691543388)	(59.0, 2.0741333627732392)	(60.0, 1.0349966880105983)	(61.0, 0.37397880326782956)	(62.0, 0.1421395451534555)	(63.0, 0.19733936851402076)	(64.0, 0.10763965555310223)	(65.0, 0.016559947008169575)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
